endTime,artistName,trackName,msPlayed
2023-04-26 0:12,Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,236665
2023-04-26 0:14,Chris Crack,Hoes at Trader Joe's,87716
2023-04-26 0:16,Don Toliver,Video Girl,156628
2023-04-26 0:20,Freddie Gibbs,Situations,228320
2023-04-26 0:23,Cavetown,Telescope,170021
2023-04-26 0:26,Toro y Moi,Fading,197057
2023-04-26 0:30,WILLOW,Wait a Minute!,196520
2023-04-26 0:33,Joyner Lucas,10 Bands (feat. Timbaland),214944
2023-04-26 0:36,Early Eyes,Chemicals,182666
2023-04-26 0:41,Childish Gambino,19.1,308546
2023-04-26 0:44,The Weeknd,Best Friends,163504
2023-04-26 0:48,Kemba,Legal Sins,210125
2023-04-26 0:50,Monaleo,We Not Humping - Remix,143325
2023-04-26 0:52,4th & Orange,Girl Next Door,135175
2023-04-26 0:56,Midland,Sunrise Tells The Story,207773
2023-04-26 1:00,Joey Bada$$,TEMPTATION,244197
2023-04-26 1:04,Miley Cyrus,Golden G String,235746
2023-04-26 1:08,Joyner Lucas,Zim Zimma,239702
2023-04-26 1:12,Jurnee Brinson,Time With Me,223226
2023-04-26 1:15,Cold War Kids,What You Say,208973
2023-04-26 1:17,King Von,Don't Play That,133613
2023-04-26 1:20,Flo Milli,Big Steppa,147525
2023-04-26 1:23,$NOT,Doja,171453
2023-04-26 17:34,NAV,Recap (feat. Don Toliver),143824
2023-04-26 17:37,AUDREY NUNA,Comic Sans (feat. Jack Harlow),5090
2023-04-26 17:37,Rapsody,OooWee,4510
2023-04-26 17:37,William Michael Morgan,Missing,9002
2023-04-26 17:37,Lake Street Dive,You Go Down Smooth,1420
2023-04-26 17:37,Tory Lanez,Solar Drive @ Night,151952
2023-04-26 17:42,Thundercat,No More Lies,327217
2023-04-26 17:46,21 Savage,Glock In My Lap,193591
2023-04-26 17:49,Djo,Change,177641
2023-04-26 17:51,Spillage Village,"Jupiter (with Mereba & JID feat. EARTHGANG, Jurdan Bryant, Hollywood JB & Benji.)",146715
2023-04-26 17:55,Q,STEREO DRIVER,231533
2023-04-26 17:58,Your Neighbors,Chicken,207849
2023-04-26 17:59,Miley Cyrus,Bad Mood,32651
2023-04-26 18:54,Miley Cyrus,Bad Mood,146439
2023-04-26 18:56,Mac Miller,Bird Call,113986
2023-04-26 18:57,Don Toliver,Slow Motion (feat. Wizkid),168626
2023-04-26 18:59,Fizzonaut,Tepid Rainscape,5114
2023-04-26 18:59,Jacob Maul,Psycho Daydreams,152000
2023-04-26 19:00,The Suitcase Junket,The Rain,16750
2023-04-26 19:00,DaBaby,WIG (with Moneybagg Yo),1140
2023-04-26 19:58,Russ,RENT FREE,150200
2023-04-26 20:02,Kid Congo & the Pink Monkey Birds,Chicano Studies,229026
2023-04-26 20:06,Royal Blood,Trouble’s Coming,228400
2023-04-26 20:07,Freddie Gibbs,Crime Pays,37820
2023-04-26 20:08,EARTHGANG,WATERBOYZ (with JID & J. Cole),18993
2023-04-26 20:12,Joey Bada$$,FOR MY PEOPLE,232765
2023-04-26 20:14,Megan Thee Stallion,Captain Hook,176749
2023-04-26 20:15,Lauren Nicole,Swimsuit Season,40555
2023-04-26 23:14,Charles Leclerc,AUS23 (1:1),76906
2023-04-27 16:19,21 Savage,Runnin,195906
2023-04-27 16:21,Travis Scott,ESCAPE PLAN,149610
2023-04-27 16:21,Yeat,Talk,3193
2023-04-27 16:51,Masego,Mystery Lady,198840
2023-04-29 7:28,Smino,Wild Irish Roses,520
2023-04-29 7:28,Smino,Wild Irish Roses,9400
2023-04-29 7:28,Smino,Wild Irish Roses,1120
2023-04-29 7:29,Smino,Amphetamine,13560
2023-04-29 7:29,Smino,Amphetamine,4100
2023-04-29 7:29,Smino,Amphetamine,960
2023-04-29 7:33,iann dior,emotions,560
2023-04-29 7:33,24kGoldn,Mood (feat. iann dior),14640
2023-04-29 7:33,24kGoldn,Mood (feat. iann dior),8020
2023-04-29 7:34,iann dior,V12 (feat. Lil Uzi Vert),19520
2023-04-29 7:34,iann dior,emotions,200
2023-04-29 7:34,iann dior,emotions,2320
2023-04-29 7:34,iann dior,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),600
2023-04-29 7:34,iann dior,obvious (feat. Travis Barker),8440
2023-04-29 7:35,iann dior,obvious (feat. Travis Barker),72420
2023-04-29 21:37,cupcakKe,Deepthroat,54805
2023-04-29 21:40,cupcakKe,Duck Duck Goose,193871
2023-04-29 21:43,Nicki Minaj,Good Form,157393
2023-04-29 21:43,Just Juice,Sweeter Scars,14485
2023-04-29 21:44,DJ Scheme,Buck 50,53397
2023-04-29 21:45,$NOT,Doja,37674
2023-04-30 8:45,Crazy Frog,Axel F,77056
2023-05-01 16:09,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),4010
2023-05-01 16:09,Yeat,Monëy so big,1408
2023-05-01 23:08,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),1741
2023-05-01 23:08,Crazy Frog,Axel F,43932
2023-05-01 23:08,Yeat,Monëy so big,1044
2023-05-01 23:11,Yeat,Monëy so big,160052
2023-05-01 23:13,Polo G,Bad Man (Smooth Criminal),12794
2023-05-01 23:13,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),124379
2023-05-01 23:18,The Jackson 5,Never Can Say Goodbye - Single Version,5728
2023-05-01 23:18,Michael Jackson,They Don't Care About Us,284160
2023-05-01 23:20,Michael Jackson,Remember the Time,2484
2023-05-01 23:20,Michael Jackson,P.Y.T. (Pretty Young Thing),140294
2023-05-01 23:21,The Jacksons,Torture,1671
2023-05-01 23:25,Michael Jackson,I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,17616
2023-05-01 23:25,The Jacksons,Blame It on the Boogie,3227
2023-05-01 23:25,Michael Jackson,Smooth Criminal - 2012 Remaster,257760
2023-05-01 23:31,The Jackson 5,ABC,6046
2023-05-01 23:31,Michael Jackson,Thriller,358053
2023-05-01 23:31,Michael Jackson,Liberian Girl - 2012 Remastered Version,13026
2023-05-01 23:31,Michael Jackson,Heal the World,1555
2023-05-01 23:36,Michael Jackson,Billie Jean,294226
2023-05-01 23:37,Michael Jackson,The Girl Is Mine (with Paul McCartney),36413
2023-05-01 23:41,Michael Jackson,Beat It,258400
2023-05-01 23:42,Michael Jackson,Thriller,49019
2023-05-01 23:46,Michael Jackson,Rock with You - Single Version,220626
2023-05-01 23:50,Michael Jackson,Bad,246240
2023-05-01 23:55,Michael Jackson,The Way You Make Me Feel - 2012 Remaster,298120
2023-05-01 23:56,Michael Jackson,Rockin' Robin,66738
2023-05-01 23:56,The Jackson 5,All I Do Is Think Of You,952
2023-05-01 23:57,Michael Jackson,Bad - 2012 Remaster,626
2023-05-01 23:59,070 Shake,History,1602
2023-05-01 23:59,070 Shake,Skin and Bones,928
2023-05-01 23:59,Jack Harlow,State Fair,1021
2023-05-01 23:59,Shqipet Nuk Falim,Ooh Killem,15046
2023-05-01 23:59,BROCKHAMPTON,1997 DIANA,135766
2023-05-01 23:59,Crimsons Red,"You Know?, Pt. 3",2542
2023-05-01 23:59,Crimsons Red,"You Know?, Pt. 3",2205
2023-05-02 0:00,Jack Harlow,State Fair,12561
2023-05-02 0:01,BROCKHAMPTON,ZIPPER,1021
2023-05-02 0:01,BROCKHAMPTON,SEX,9334
2023-05-02 0:01,BROCKHAMPTON,BOY BYE,766
2023-05-02 0:01,BROCKHAMPTON,BOY BYE,97361
2023-05-02 0:01,BROCKHAMPTON,KEEP IT SOUTHERN,1648
2023-05-02 0:04,Jack Harlow,SUNDOWN,125217
2023-05-02 0:06,Jack Harlow,I Got A Shot,138781
2023-05-02 0:09,Jack Harlow,SUVs (Black on Black),157675
2023-05-02 0:11,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),144043
2023-05-02 0:13,Jack Harlow,GHOST,140996
2023-05-02 0:15,BROCKHAMPTON,BUZZCUT (feat. Danny Brown),109209
2023-05-02 0:15,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),2856
2023-05-02 0:18,A$AP Rocky,Bad Company (feat. BlocBoy JB),183809
2023-05-02 0:23,A$AP Rocky,D.M.B.,291611
2023-05-02 0:26,A$AP Rocky,r - Cali,30124
2023-05-02 0:26,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",6524
2023-05-02 0:26,A$AP Rocky,L$D,2693
2023-05-02 0:26,A$AP Rocky,Sundress,158205
2023-05-02 0:29,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),126960
2023-05-02 0:33,A$AP Rocky,Electric Body (feat. ScHoolboy Q),255253
2023-05-02 0:34,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),54995
2023-05-04 1:11,Dayglow,Hot Rod,11551
2023-05-04 1:11,Dayglow,Can I Call You Tonight?,50410
2023-05-04 22:51,Dayglow,Run the World!!!,87985
2023-05-04 22:51,Tory Roads,Enchanted Waterfall,4138
2023-05-04 22:55,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-05-04 22:58,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],182666
2023-05-04 23:02,070 Shake,Guilty Conscience,213333
2023-05-04 23:05,Tory Lanez,Lady Of Namek,193993
2023-05-04 23:08,Tchami,Praise,210000
2023-05-04 23:12,Don Toliver,What You Need,217609
2023-05-04 23:16,Key Glock,Word on the Streets,207600
2023-05-04 23:18,Jack Harlow,SUVs (Black on Black),157675
2023-05-04 23:20,Lil Uzi Vert,Just Wanna Rock,75323
2023-05-04 23:21,Central Cee,Doja,97392
2023-05-04 23:21,Yeat,Sorry Bout That,5733
2023-05-04 23:25,JID,Surround Sound (feat. 21 Savage & Baby Tate),229938
2023-05-04 23:28,Tory Roads,Enchanted Waterfall,188350
2023-05-04 23:31,Travis Scott,sdp interlude,191622
2023-05-04 23:34,Johan Lenox,You Up?,183343
2023-05-04 23:37,Norman Perry,Play Your Roll,125901
2023-05-04 23:38,¿Téo?,Thru My Hair,100500
2023-05-04 23:41,Spence Lee,Write My Name,153600
2023-05-04 23:45,Masego,You Never Visit Me - Single Version,230906
2023-05-04 23:47,Baby Keem,ORANGE SODA,129882
2023-05-04 23:50,Post Malone,Wrapped Around Your Finger,193565
2023-05-04 23:53,Boslen,LEVELS,162145
2023-05-04 23:56,The Weeknd,How Do I Make You Love Me?,214214
2023-05-05 0:00,Kanye West,Hurricane,191074
2023-05-05 0:02,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,170232
2023-05-05 0:05,Moneybagg Yo,Me Vs Me,183318
2023-05-05 0:08,Don Toliver,2 Lil Shorty,149562
2023-05-05 0:10,Key Glock,Gang Shit No Lame Shit,131600
2023-05-05 0:13,Tory Lanez,Why Did I,145902
2023-05-05 0:15,LUCKI,KAPITOL DENIM,117000
2023-05-05 0:18,Rich Brian,VIVID,193120
2023-05-05 0:21,Gunna,Sold Out Dates (feat. Lil Baby),166368
2023-05-05 0:24,A$AP Ferg,Plain Jane,173600
2023-05-05 0:26,Offset,Ric Flair Drip (with Metro Boomin),172800
2023-05-05 0:30,Famous Dex,PICK IT UP (feat. A$AP Rocky),191251
2023-05-05 0:33,Meek Mill,Going Bad (feat. Drake),180522
2023-05-05 0:36,Kendrick Lamar,DNA.,185946
2023-05-05 0:40,2 Chainz,4:00 AM,255560
2023-05-05 0:44,Jaden,Icon,220995
2023-05-05 0:47,Lil Uzi Vert,Money Longer,198944
2023-05-05 0:50,Baby Keem,16,156040
2023-05-05 0:53,Whethan,"LOCK IT UP (feat. Yeat, midwxst & Matt Ox)",183410
2023-05-05 0:55,ODIE,Miss Summer,162376
2023-05-05 0:59,Playboi Carti,Sky,193234
2023-05-05 1:02,Post Malone,Staring At The Sun (feat. SZA),168280
2023-05-05 1:04,Trippie Redd,1400 / 999 Freestyle,175954
2023-05-05 1:08,Miley Cyrus,Rose Colored Lenses,223786
2023-05-05 1:12,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),226742
2023-05-05 1:15,Mike Dimes,LABELS CALLIN',158158
2023-05-05 1:17,Kenny Muney,Narcos,164693
2023-05-05 6:22,StarTalk Radio,Cosmic Queries - Cream of the Universe Soup,409030
2023-05-05 17:48,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-05-05 17:51,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],182666
2023-05-05 17:55,070 Shake,Guilty Conscience,213333
2023-05-05 17:58,Tory Lanez,Lady Of Namek,193993
2023-05-05 18:54,Tchami,Praise,210000
2023-05-05 18:57,Yeat,Talk,3187
2023-05-05 18:57,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),198057
2023-05-05 19:54,The Weeknd,Out of Time,214193
2023-05-05 19:57,Baby Keem,durag activity (with Travis Scott),224457
2023-05-05 20:01,Tory Lanez,No More Parties in LA,203401
2023-05-05 20:04,Rich Brian,VIVID,193120
2023-05-05 20:08,Metro Boomin,Umbrella (with 21 Savage & Young Nudy),222000
2023-05-05 20:45,070 Shake,Blue Velvet,276362
2023-05-05 20:48,Key Glock,Ambition For Cash,143480
2023-05-05 20:50,Mike Dimes,LABELS CALLIN',158158
2023-05-05 20:52,Pop Smoke,Invincible,127546
2023-05-05 20:55,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,170232
2023-05-05 20:56,Playboi Carti,Sky,19545
2023-05-05 20:57,Lil Tecca,LOT OF ME,1114
2023-05-05 20:57,The Neighbourhood,Softcore,67244
2023-05-05 21:00,JID,Raydar,204909
2023-05-05 21:03,Gunna,Sold Out Dates (feat. Lil Baby),166368
2023-05-05 21:33,Trippie Redd,1400 / 999 Freestyle,175954
2023-05-05 21:35,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),109050
2023-05-05 21:42,Famous Dex,PICK IT UP (feat. A$AP Rocky),42609
2023-05-07 1:51,Famous Dex,PICK IT UP (feat. A$AP Rocky),23758
2023-05-07 1:53,Famous Dex,PICK IT UP (feat. A$AP Rocky),125209
2023-05-07 1:56,Don Toliver,You (feat. Travis Scott),213637
2023-05-07 1:59,Yeat,Rackz got më (feat. Gunna),181440
2023-05-07 2:06,Jack Harlow,They Don't Love It,109795
2023-05-07 2:09,Tory Lanez,Dripping,155039
2023-05-07 2:11,Sauce Walka,Texas Cyclone,132071
2023-05-07 2:14,Key Glock,Something Bout Me,163866
2023-05-07 2:15,Big Moochie Grape,Acting Up,95222
2023-05-07 2:19,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-05-07 4:12,The Weeknd,Double Fantasy (with Future),268235
2023-05-07 4:15,Tory Lanez,The Color Violet,226466
2023-05-07 4:19,Don Toliver,Flocky Flocky (feat. Travis Scott),183513
2023-05-07 4:21,Key Glock,Gang Shit No Lame Shit,131600
2023-05-07 4:22,Aminé,Mad Funny Freestyle,101744
2023-05-07 4:25,Metro Boomin,Overdue (with Travis Scott),166093
2023-05-07 4:28,Travis Scott,ESCAPE PLAN,149610
2023-05-07 4:31,Tory Lanez,Pink Dolphin Sunset (feat. Tee),212450
2023-05-07 4:34,Don Toliver,Cardigan,158708
2023-05-07 4:35,The Weeknd,Heartless,48308
2023-05-07 23:14,Hudson Mohawke,Cbat,42410
2023-05-09 16:19,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-05-09 16:22,The Weeknd,Best Friends - Remix,175071
2023-05-09 16:25,Tory Lanez,Sorry 4 What? // LV BELT,154632
2023-05-09 16:28,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],207306
2023-05-09 16:29,Young Thug,Check,23046
2023-05-09 16:30,A$AP Rocky,Electric Body (feat. ScHoolboy Q),97410
2023-05-10 4:00,A$AP Rocky,Electric Body (feat. ScHoolboy Q),157810
2023-05-10 4:03,6ix9ine,KIKA,136031
2023-05-10 4:05,A$AP Ferg,Plain Jane,173600
2023-05-10 4:08,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2023-05-10 4:12,Jaden,Icon,220995
2023-05-10 4:14,$NOT,Doja,171453
2023-05-10 6:00,AG Club,Mr. Put It On,194646
2023-05-10 6:03,Yeat,Money Twërk,139311
2023-05-10 6:08,JID,151 Rum,156780
2023-05-10 6:10,Polo G,Bad Man (Smooth Criminal),106000
2023-05-10 6:14,Baby Keem,family ties (with Kendrick Lamar),252262
2023-05-10 6:17,DJ Scheme,E-ER (feat. Lil Yachty),163384
2023-05-10 6:19,Jack Harlow,SUVs (Black on Black),157675
2023-05-10 6:21,Lil Uzi Vert,Prices,112881
2023-05-10 17:30,Lil Uzi Vert,Prices,1470
2023-05-10 17:30,Chief Keef,Save That Shit,33260
2023-05-10 17:30,Key Glock,Word on the Streets,3580
2023-05-10 17:33,Mac Miller,Nikes on My Feet,164631
2023-05-10 17:35,Rae Sremmurd,This Could Be Us,1350
2023-05-10 17:35,Kanye West,Heartless,129008
2023-05-10 17:38,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-05-10 17:39,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),49740
2023-05-10 17:43,NAV,Champion (feat. Travis Scott),3853
2023-05-10 17:43,Post Malone,92 Explorer,211426
2023-05-10 17:45,Young Thug,Bad Bad Bad (feat. Lil Baby),15726
2023-05-10 17:45,Tory Lanez,‘87 Stingray,141333
2023-05-10 17:49,Joey Bada$$,DEVASTATED,207058
2023-05-10 17:52,Mura Masa,Love$ick (feat. A$AP Rocky),160307
2023-05-10 20:15,Boys World,SO WHAT,2432
2023-05-10 20:15,Boys World,Mantrum,8704
2023-05-11 3:27,Boys World,Something in the Water,5670
2023-05-11 3:30,88-Keys,Ho' Is Short for Honey,182680
2023-05-11 3:33,99 Neighbors,Live a Little,158389
2023-05-11 3:36,AG Club,Mr. Put It On,168573
2023-05-11 3:38,Aminé,Charmander,131883
2023-05-11 3:42,Aminé,Compensating (feat. Young Thug),197855
2023-05-11 3:44,Aminé,Talk (feat. Saba),132893
2023-05-11 3:47,Baird,Easy v2,175302
2023-05-11 3:51,BROCKHAMPTON,1999 WILDFIRE,251250
2023-05-11 3:54,BROCKHAMPTON,BOY BYE,177077
2023-05-11 3:57,BROCKHAMPTON,BUZZCUT (feat. Danny Brown),201160
2023-05-11 4:01,BROCKHAMPTON,DON'T SHOOT UP THE PARTY,187266
2023-05-11 4:05,BROCKHAMPTON,GOLD,266000
2023-05-11 4:08,BROCKHAMPTON,HONEY,195226
2023-05-11 4:12,BROCKHAMPTON,JUNKY,248780
2023-05-11 4:14,BROCKHAMPTON,My American Life,87040
2023-05-11 4:17,BROCKHAMPTON,SEX,216573
2023-05-11 4:21,BROCKHAMPTON,TOKYO,192126
2023-05-11 4:24,BROCKHAMPTON,ZIPPER,202086
2023-05-11 4:27,Carter Ace,The One And Lonely,201866
2023-05-11 4:31,CHIKA,FWB,202840
2023-05-11 4:35,Danger Mouse,Strangers (feat. A$AP Rocky and Run The Jewels),248000
2023-05-11 4:39,Denzel Curry,Walkin - Key Glock remix,226115
2023-05-11 4:42,Denzel Curry,Zatoichi [Feat. slowthai],210430
2023-05-11 4:45,Domo Genesis,Coming Back (feat. Mac Miller),161653
2023-05-11 4:56,Domo Genesis,Dapper (feat. Anderson .Paak),127277
2023-05-11 5:06,Alexandra Stan,Mr. Saxobeat,5086
2023-05-11 5:10,Dot Da Genius,"Talk About Me (feat. Kid Cudi, Denzel Curry & JID)",185454
2023-05-11 5:13,Dreamville,Everybody Ain’t Shit (with EARTHGANG),203419
2023-05-11 5:15,Duckwrth,Crush,135013
2023-05-11 5:18,Duckwrth,Power Power (feat. Shaun Ross),188000
2023-05-11 6:01,Duckwrth,Super Bounce,218017
2023-05-11 6:04,EARTHGANG,Powered Up,179640
2023-05-11 6:09,EARTHGANG,WATERBOYZ (with JID & J. Cole),303400
2023-05-11 6:12,Freddie Gibbs,Crime Pays,182680
2023-05-11 6:16,Freddie Gibbs,Feel No Pain (feat. Anderson .Paak & Raekwon),197809
2023-05-11 6:19,Freddie Gibbs,Giannis (feat. Anderson .Paak),198906
2023-05-11 6:23,Freddie Gibbs,Situations,228320
2023-05-11 6:25,Free Party,Wimbledon,142409
2023-05-11 6:31,GoldLink,Some Girl (feat. Steve Lacy),342244
2023-05-11 6:34,Isaiah Rashad,Wat U Sed (feat. Doechii & Kal Banx),176682
2023-05-11 6:37,Jharrel Jerome,For Real (feat. Kemba),185306
2023-05-11 6:39,JID,Dance Now (feat. Kenny Mason),146355
2023-05-11 14:26,JID,Dance Now (feat. Kenny Mason),81196
2023-05-11 14:29,Megan Thee Stallion,Her,137107
2023-05-11 14:31,Megan Thee Stallion,Ungrateful (feat. Key Glock),154433
2023-05-11 14:34,Tory Lanez,Motorboat,170706
2023-05-11 14:36,Quavo,HOTEL LOBBY (Unc & Phew),142657
2023-05-11 14:39,Pusha T,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),152612
2023-05-11 14:42,Kid Cudi,Do What I Want,171826
2023-05-11 14:46,Calvin Harris,Obsessed (with Charlie Puth & Shenseea),226497
2023-05-11 14:48,King Von,Don't Play That,133613
2023-05-11 14:51,Saint Motel,For Elise,203333
2023-05-11 17:15,Lonestar Void,BOSSMAN!,6387
2023-05-11 17:15,Dayglow,Can I Call You Tonight?,23189
2023-05-12 18:16,21 Savage,Steppin On Niggas,140832
2023-05-12 18:19,21 Savage,Runnin,195906
2023-05-12 18:21,Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver],90720
2023-05-14 1:06,J. Cole,m y . l i f e (with 21 Savage & Morray),180953
2023-05-14 19:52,Dayglow,Can I Call You Tonight?,3590
2023-05-14 19:58,Thundercat,No More Lies,327217
2023-05-14 20:00,The Weeknd,Double Fantasy (with Future),155272
2023-05-14 20:03,21 Savage,My Dawg,181715
2023-05-14 20:07,Tchami,Praise,210000
2023-05-14 20:10,Travis Scott,WHO? WHAT!,176720
2023-05-14 20:13,AG Club,Mr. Put It On,168573
2023-05-14 20:15,Metro Boomin,Overdue (with Travis Scott),117369
2023-05-14 20:15,Miley Cyrus,Thousand Miles (feat. Brandi Carlile),26210
2023-05-14 20:19,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217099
2023-05-14 20:22,Miley Cyrus,Bad Mood,179120
2023-05-14 20:33,Miley Cyrus,Golden G String,235746
2023-05-14 20:37,KAYTRAMINÉ,4EVA (feat. Pharrell Williams),190373
2023-05-14 20:39,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),161384
2023-05-14 20:40,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),26912
2023-05-15 6:20,Jaden,Falling For You with Justin Bieber,214122
2023-05-15 6:22,Joyner Lucas,10 Bands,85845
2023-05-15 6:23,Logic,Perfect,85258
2023-05-15 6:29,Logic,Indica Badu,260320
2023-05-15 6:32,Metro Boomin,Overdue (with Travis Scott),166093
2023-05-15 6:35,JID,151 Rum,156780
2023-05-15 6:38,Aaron May,Let Go,176531
2023-05-15 6:43,21 Savage,a lot,288624
2023-05-15 6:47,Logic,OCD (with Dwn2earth),291706
2023-05-15 7:18,Cordae,Super,84500
2023-05-15 17:45,The Kid LAROI,WITHOUT YOU (with Miley Cyrus),16980
2023-05-15 17:49,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),216004
2023-05-15 17:51,Sauce Walka,Texas Cyclone,132071
2023-05-15 17:54,Duran Duran,Girls on Film - 2010 Remaster,8460
2023-05-15 17:54,Don Toliver,Heaven or Hell,1080
2023-05-15 17:54,Don Toliver,Crossfaded,159033
2023-05-15 17:54,Don Toliver,Can't Feel My Legs - CHOPNOTSLOP REMIX,2190
2023-05-15 17:54,Don Toliver,Diva,790
2023-05-15 17:55,Don Toliver,Cardigan,2080
2023-05-15 17:55,Rich Brian,Sundance Freestyle,4520
2023-05-15 17:55,Don Toliver,You (feat. Travis Scott),18090
2023-05-15 17:55,Don Toliver,What You Need,620
2023-05-15 17:55,Zack Bia,Hardcore (feat. Don Toliver),1010
2023-05-15 17:55,Cordae,Two Tens (feat. Anderson .Paak),1320
2023-05-15 17:57,Travis Scott,ESCAPE PLAN,149610
2023-05-15 17:57,Russ,PUT YOU ON GAME,16549
2023-05-15 18:56,The Weeknd,Less Than Zero,211814
2023-05-15 18:59,21 Savage,Glock In My Lap,157042
2023-05-15 20:01,21 Savage,a lot,288624
2023-05-15 20:05,Vistoso Bosses,Delirious,242866
2023-05-15 20:07,MO3,They Don't Know,146272
2023-05-15 20:09,Swedish House Mafia,Moth To A Flame (with The Weeknd),80370
2023-05-15 21:50,Swedish House Mafia,Moth To A Flame (with The Weeknd),153619
2023-05-15 21:53,Metro Boomin,Around Me (feat. Don Toliver),191520
2023-05-15 21:56,Metro Boomin,Raindrops (Insane) [with Travis Scott],188586
2023-05-15 22:00,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-05-15 22:00,ASTN,You're Almost There,10334
